,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2876,3155207.0,Rio Espera,31.0,MG,531.72,600.1,543.38,593.7,704.0
2877,3155306.0,Rio Manso,31.0,MG,508.35,502.4,492.13,531.6800000000001,620.0
2878,3155405.0,Rio Novo,31.0,MG,471.3076923076923,512.7857142857143,488.84999999999997,582.3615384615384,675.7142857142857
2879,3155504.0,Rio Paranaíba,31.0,MG,491.7433333333333,512.258064516129,497.2870967741935,542.5400000000001,564.516129032258
2880,3155603.0,Rio Pardo de Minas,31.0,MG,443.11136363636365,468.87800000000004,460.11800000000005,499.8386363636364,536.4
2881,3155702.0,Rio Piracicaba,31.0,MG,513.5714285714286,528.16875,521.51875,562.05,548.75
2882,3155801.0,Rio Pomba,31.0,MG,515.3103448275862,544.0213483146067,513.0280898876405,578.8586206896551,621.123595505618
2883,3155900.0,Rio Preto,31.0,MG,430.0,436.56666666666666,441.40000000000003,503.3333333333333,646.6666666666666
2884,3156007.0,Rio Vermelho,31.0,MG,444.37,491.57,497.03999999999996,484.86,526.0
2885,3156106.0,Ritápolis,31.0,MG,446.5785714285715,458.73125,444.96875,494.09999999999997,522.5
2886,3156205.0,Rochedo de Minas,31.0,MG,463.02,483.96000000000004,467.96000000000004,457.71999999999997,516.0
2887,3156304.0,Rodeiro,31.0,MG,545.7750000000001,530.25,523.75,577.125,720.0
2888,3156403.0,Romaria,31.0,MG,476.0,532.1,506.525,540.45,465.0
2889,3156452.0,Rosário da Limeira,31.0,MG,476.9166666666667,469.59999999999997,484.85555555555555,472.1666666666667,606.6666666666666
2890,3156502.0,Rubelita,31.0,MG,439.6166666666666,447.5833333333333,438.98333333333335,429.6166666666666,420.0
2891,3156601.0,Rubim,31.0,MG,437.8,463.1625,426.3875,468.4375,342.5
2892,3156700.0,Sabará,31.0,MG,505.5762711864407,538.5417582417583,522.8016483516483,563.3830508474576,646.9230769230769
2893,3156809.0,Sabinópolis,31.0,MG,527.0655172413793,539.1034482758621,522.2137931034483,591.5068965517241,777.9310344827586
2894,3156908.0,Sacramento,31.0,MG,492.66862745098035,516.9509803921569,493.15882352941173,546.2901960784313,638.0392156862745
2895,3157005.0,Salinas,31.0,MG,500.26288209606986,532.7317596566523,508.48154506437766,561.4615720524017,653.4763948497854
2896,3157104.0,Salto da Divisa,31.0,MG,424.16,387.71999999999997,413.32,419.28000000000003,512.0
2897,3157203.0,Santa Bárbara,31.0,MG,498.9326086956522,534.378431372549,521.1156862745098,563.6739130434783,636.8627450980392
2898,3157252.0,Santa Bárbara do Leste,31.0,MG,491.2833333333333,497.8,474.11428571428576,570.2833333333333,557.1428571428571
2899,3157278.0,Santa Bárbara do Monte Verde,31.0,MG,499.54999999999995,483.85,454.04999999999995,490.5,630.0
2900,3157302.0,Santa Bárbara do Tugúrio,31.0,MG,496.88,511.17999999999995,517.64,464.78000000000003,540.0
2901,3157336.0,Santa Cruz de Minas,31.0,MG,382.5,437.85,392.85,442.65,550.0
2902,3157377.0,Santa Cruz de Salinas,31.0,MG,495.0,463.8,448.7,524.1666666666666,506.6666666666667
2903,3157401.0,Santa Cruz do Escalvado,31.0,MG,414.65,454.15,433.75,468.1,270.0
2904,3157500.0,Santa Efigênia de Minas,31.0,MG,419.0,412.95,411.55,482.0,450.0
2905,3157609.0,Santa Fé de Minas,31.0,MG,410.25,424.5833333333333,434.06666666666666,445.7,400.0
2906,3157658.0,Santa Helena de Minas,31.0,MG,437.07142857142856,418.5142857142857,464.6714285714285,457.1857142857143,551.4285714285714
2907,3157708.0,Santa Juliana,31.0,MG,431.325,443.325,497.45,461.425,655.0
2908,3157807.0,Santa Luzia,31.0,MG,492.2543307086614,527.8982587064677,511.9228855721393,541.8496062992126,623.6318407960199
2909,3157906.0,Santa Margarida,31.0,MG,463.66923076923075,500.34000000000003,482.18666666666667,536.4,622.6666666666666
2910,3158003.0,Santa Maria de Itabira,31.0,MG,443.4,466.20909090909095,450.75454545454545,486.09000000000003,534.5454545454545
2911,3158102.0,Santa Maria do Salto,31.0,MG,429.0,504.7,482.6,449.8,460.0
2912,3158201.0,Santa Maria do Suaçuí,31.0,MG,467.39047619047625,485.3545454545454,494.37272727272733,519.2142857142857,650.0
2913,3158300.0,Santana da Vargem,31.0,MG,495.42857142857144,508.9714285714286,503.88571428571424,563.6428571428571,488.57142857142856
2914,3158409.0,Santana de Cataguases,31.0,MG,392.3333333333333,508.8333333333333,440.26666666666665,418.1333333333334,753.3333333333334
2915,3158508.0,Santana de Pirapama,31.0,MG,500.90000000000003,447.45,481.29999999999995,606.4333333333333,480.0
2916,3158607.0,Santana do Deserto,31.0,MG,459.3285714285715,521.6142857142858,487.64285714285717,493.11428571428576,525.7142857142857
2917,3158706.0,Santana do Garambéu,31.0,MG,429.4666666666667,439.06666666666666,429.9666666666667,541.0,546.6666666666666
2918,3158805.0,Santana do Jacaré,31.0,MG,498.14,485.12,495.93999999999994,521.8,468.0
2919,3158904.0,Santana do Manhuaçu,31.0,MG,490.2,486.3333333333333,476.0333333333333,517.8000000000001,580.0
2920,3158953.0,Santana do Paraíso,31.0,MG,471.52666666666664,487.7741935483871,486.81290322580645,527.0866666666667,581.2903225806451
2921,3159001.0,Santana do Riacho,31.0,MG,473.8666666666666,481.3833333333334,468.05,490.60833333333335,591.6666666666666
2922,3159100.0,Santana dos Montes,31.0,MG,499.40000000000003,545.1333333333333,468.1333333333334,549.6,753.3333333333334
2923,3159209.0,Santa Rita de Caldas,31.0,MG,459.83076923076925,472.4230769230769,444.29999999999995,490.1076923076923,509.2307692307692
2924,3159308.0,Santa Rita de Jacutinga,31.0,MG,509.31000000000006,503.75,500.36,516.03,628.0
2925,3159357.0,Santa Rita de Minas,31.0,MG,508.65,471.2,485.5333333333333,471.5,406.6666666666667
2926,3159407.0,Santa Rita de Ibitipoca,31.0,MG,456.50909090909096,473.2,443.51666666666665,494.89090909090913,561.6666666666666
2927,3159506.0,Santa Rita do Itueto,31.0,MG,455.1,452.95,492.29999999999995,492.1,630.0
2928,3159605.0,Santa Rita do Sapucaí,31.0,MG,527.0045454545455,539.9323741007195,527.7748201438849,588.6833333333333,646.7625899280575
2929,3159704.0,Santa Rosa da Serra,31.0,MG,541.0333333333333,560.5333333333333,535.3333333333334,632.7666666666667,653.3333333333334
2930,3159803.0,Santa Vitória,31.0,MG,467.1361111111112,477.32564102564106,468.3538461538461,510.14166666666665,508.20512820512823
2931,3159902.0,Santo Antônio do Amparo,31.0,MG,472.1924528301887,493.9056603773585,483.3018867924528,519.2830188679245,580.377358490566
2932,3160009.0,Santo Antônio do Aventureiro,31.0,MG,455.25,489.375,465.7,531.0125,570.0
2933,3160108.0,Santo Antônio do Grama,31.0,MG,483.9,455.5,468.6,448.6,560.0
2934,3160207.0,Santo Antônio do Itambé,31.0,MG,438.25,500.6333333333334,505.56666666666666,487.5,360.0
2935,3160306.0,Santo Antônio do Jacinto,31.0,MG,479.075,471.21999999999997,456.7,528.65,464.0
2936,3160405.0,Santo Antônio do Monte,31.0,MG,482.40625,521.5515151515152,501.8090909090909,531.1875,632.7272727272727
2937,3160454.0,Santo Antônio do Retiro,31.0,MG,439.2,472.5,468.7375,477.6,525.0
2938,3160504.0,Santo Antônio do Rio Abaixo,31.0,MG,452.96666666666664,495.0,507.29999999999995,481.3,580.0
2939,3160603.0,Santo Hipólito,31.0,MG,443.0,433.8,444.5,470.8,0.0
2940,3160702.0,Santos Dumont,31.0,MG,492.64285714285717,540.1800000000001,520.8162500000001,564.6987012987013,656.25
2941,3160801.0,São Bento Abade,31.0,MG,449.625,320.35,343.5,470.7,250.0
2942,3160900.0,São Brás do Suaçuí,31.0,MG,446.29090909090905,489.3,466.02727272727276,512.7454545454545,483.6363636363636
2943,3160959.0,São Domingos das Dores,31.0,MG,471.5142857142857,503.6857142857143,488.2142857142857,524.6214285714285,597.1428571428571
2944,3161007.0,São Domingos do Prata,31.0,MG,472.16249999999997,504.08750000000003,485.9458333333334,507.45416666666665,599.1666666666666
2945,3161056.0,São Félix de Minas,31.0,MG,455.79999999999995,464.65,432.54999999999995,484.375,370.0
2946,3161106.0,São Francisco,31.0,MG,457.53493975903615,484.34659090909093,471.02840909090907,498.7313253012048,565.9090909090909
2947,3161205.0,São Francisco de Paula,31.0,MG,528.46,536.0600000000001,527.24,565.1,652.0
2948,3161304.0,São Francisco de Sales,31.0,MG,432.31000000000006,450.15,448.01000000000005,430.1,560.0
2949,3161403.0,São Francisco do Glória,31.0,MG,461.72857142857146,488.7625,483.625,474.87142857142857,582.5
2950,3161502.0,São Geraldo,31.0,MG,438.9,485.73333333333335,490.3666666666667,486.84000000000003,617.7777777777778
2951,3161601.0,São Geraldo da Piedade,31.0,MG,528.9000000000001,633.4,598.0999999999999,641.1,840.0
2952,3161650.0,São Geraldo do Baixio,31.0,MG,488.1,558.5250000000001,546.65,594.625,695.0
2953,3161700.0,São Gonçalo do Abaeté,31.0,MG,460.68,519.58,478.08000000000004,512.8199999999999,468.0
2954,3161809.0,São Gonçalo do Pará,31.0,MG,458.8,517.7,506.04999999999995,559.65,542.5
2955,3161908.0,São Gonçalo do Rio Abaixo,31.0,MG,501.25357142857143,545.0,512.9222222222222,551.4214285714286,605.925925925926
2956,3162005.0,São Gonçalo do Sapucaí,31.0,MG,511.34375,552.756923076923,529.1661538461539,590.8328125,680.6153846153846
2957,3162104.0,São Gotardo,31.0,MG,485.0511111111111,506.0239130434782,495.2434782608696,540.8966666666666,620.2173913043479
2958,3162203.0,São João Batista do Glória,31.0,MG,473.575,504.9428571428571,491.3357142857143,527.1666666666666,610.0
2959,3162252.0,São João da Lagoa,31.0,MG,449.62,462.05,457.2166666666667,463.98,543.3333333333334
2960,3162302.0,São João da Mata,31.0,MG,492.8,513.0,482.4,565.1,540.0
2961,3162401.0,São João da Ponte,31.0,MG,471.34814814814814,479.39310344827584,455.67586206896556,488.24444444444447,588.9655172413793
2962,3162450.0,São João das Missões,31.0,MG,452.93999999999994,499.2,455.06000000000006,521.26,444.0
2963,3162500.0,São João del Rei,31.0,MG,533.723076923077,568.6877358490566,542.2877358490566,605.3573717948718,734.2767295597484
2964,3162559.0,São João do Manhuaçu,31.0,MG,453.0238095238095,474.5181818181818,463.6136363636364,492.7476190476191,531.8181818181819
2965,3162575.0,São João do Manteninha,31.0,MG,481.54999999999995,531.5,555.0,568.45,290.0
2966,3162609.0,São João do Oriente,31.0,MG,499.25384615384615,508.7692307692308,500.2769230769231,534.1076923076923,646.1538461538462
2967,3162658.0,São João do Pacuí,31.0,MG,450.7,377.8333333333333,393.59999999999997,447.40000000000003,506.6666666666667
2968,3162708.0,São João do Paraíso,31.0,MG,488.5225806451613,499.04117647058825,486.8970588235294,573.3645161290323,558.2352941176471
2969,3162807.0,São João Evangelista,31.0,MG,517.8885496183206,553.339393939394,532.9143939393939,584.3656488549618,695.7575757575758
2970,3162906.0,São João Nepomuceno,31.0,MG,519.3148148148148,550.1622950819673,528.5377049180328,584.4518518518519,701.311475409836
2971,3162922.0,São Joaquim de Bicas,31.0,MG,465.9157894736842,521.8153846153846,502.65128205128207,541.6973684210526,598.974358974359
2972,3162948.0,São José da Barra,31.0,MG,516.6125,503.75,499.7125,545.725,585.0
2973,3162955.0,São José da Lapa,31.0,MG,472.98604651162793,515.2913043478261,505.42391304347825,519.353488372093,573.4782608695652
2974,3163003.0,São José da Safira,31.0,MG,373.9,571.9,458.9,557.9,680.0
2975,3163102.0,São José da Varginha,31.0,MG,503.56666666666666,601.1999999999999,528.6333333333333,561.4666666666667,733.3333333333334
2976,3163201.0,São José do Alegre,31.0,MG,452.825,451.425,482.275,516.475,605.0
2977,3163300.0,São José do Divino,31.0,MG,423.7,399.3,416.0,514.55,530.0
2978,3163409.0,São José do Goiabal,31.0,MG,434.2444444444444,438.26666666666665,431.7444444444444,457.85555555555555,468.8888888888889
2979,3163508.0,São José do Jacuri,31.0,MG,465.26666666666665,429.0444444444445,430.5222222222222,489.6666666666667,560.0
2980,3163607.0,São José do Mantimento,31.0,MG,495.62,491.71999999999997,509.21999999999997,476.58000000000004,656.0
2981,3163706.0,São Lourenço,31.0,MG,522.2111111111111,556.7763513513513,540.768918918919,591.2229166666667,705.4054054054054
2982,3163805.0,São Miguel do Anta,31.0,MG,483.3076923076923,490.0,511.36428571428576,543.1538461538462,615.7142857142857
2983,3163904.0,São Pedro da União,31.0,MG,448.70000000000005,443.3,444.29999999999995,429.5,400.0
2984,3164001.0,São Pedro dos Ferros,31.0,MG,483.5,506.11428571428576,480.2714285714286,544.7714285714285,708.5714285714286
2985,3164100.0,São Pedro do Suaçuí,31.0,MG,426.73999999999995,433.43999999999994,420.96000000000004,433.64,452.0
2986,3164209.0,São Romão,31.0,MG,443.66,491.66999999999996,475.48,509.21000000000004,512.0
2987,3164308.0,São Roque de Minas,31.0,MG,511.52777777777777,521.8050000000001,497.16499999999996,522.7444444444444,579.0
2988,3164407.0,São Sebastião da Bela Vista,31.0,MG,,,,,
2989,3164431.0,São Sebastião da Vargem Alegre,31.0,MG,459.5363636363636,503.97272727272724,486.6363636363636,520.5363636363636,663.6363636363636
2990,3164472.0,São Sebastião do Anta,31.0,MG,493.9,515.22,532.4,507.91999999999996,476.0
2991,3164506.0,São Sebastião do Maranhão,31.0,MG,448.6875,473.70000000000005,492.5666666666667,497.4875,602.2222222222222
2992,3164605.0,São Sebastião do Oeste,31.0,MG,470.34615384615387,462.20000000000005,458.0307692307692,461.65384615384613,440.0
2993,3164704.0,São Sebastião do Paraíso,31.0,MG,503.09715909090914,538.1171122994652,521.0679144385026,577.6681818181819,680.427807486631
2994,3164803.0,São Sebastião do Rio Preto,31.0,MG,501.9428571428571,496.42857142857144,468.57142857142856,471.5285714285714,517.1428571428571
2995,3164902.0,São Sebastião do Rio Verde,31.0,MG,428.75,489.1375,464.275,544.525,395.0
2996,3165008.0,São Tiago,31.0,MG,460.51000000000005,525.55,508.98999999999995,541.395,622.0
2997,3165107.0,São Tomás de Aquino,31.0,MG,523.5714285714286,529.9625,524.2875,567.6285714285715,622.5
2998,3165206.0,São Tomé das Letras,31.0,MG,477.125,488.23333333333335,480.8333333333333,567.325,537.7777777777778
2999,3165305.0,São Vicente de Minas,31.0,MG,484.6666666666667,501.90500000000003,467.12,538.4388888888889,641.0
3000,3165404.0,Sapucaí-Mirim,31.0,MG,434.2166666666667,441.18333333333334,430.1666666666667,465.48333333333335,470.0
3001,3165503.0,Sardoá,31.0,MG,451.03999999999996,490.52,503.7,476.9,548.0
3002,3165537.0,Sarzedo,31.0,MG,479.0764705882353,501.5081081081081,493.7972972972973,544.0852941176471,571.3513513513514
3003,3165552.0,Setubinha,31.0,MG,,423.3,415.2,,500.0
3004,3165578.0,Senador Amaral,31.0,MG,459.38571428571424,469.0285714285714,439.9428571428571,536.5571428571428,540.0
3005,3165602.0,Senador Cortes,31.0,MG,398.8333333333333,445.76666666666665,468.5333333333333,450.0333333333333,266.6666666666667
3006,3165701.0,Senador Firmino,31.0,MG,489.5692307692307,527.4714285714286,482.8071428571429,527.1615384615385,514.2857142857143
3007,3165800.0,Senador José Bento,31.0,MG,489.5,519.0,561.0,600.05,650.0
3008,3165909.0,Senador Modestino Gonçalves,31.0,MG,463.5666666666667,476.1111111111111,464.22222222222223,476.44444444444446,455.55555555555554
3009,3166006.0,Senhora de Oliveira,31.0,MG,465.0571428571429,477.9142857142857,520.6142857142858,602.6857142857143,625.7142857142857
3010,3166105.0,Senhora do Porto,31.0,MG,450.70000000000005,516.4666666666667,421.3333333333333,475.45,380.0
3011,3166204.0,Senhora dos Remédios,31.0,MG,486.9375,502.46999999999997,492.58000000000004,543.85,624.0
3012,3166303.0,Sericita,31.0,MG,479.7,493.9,476.85,487.51875,638.75
3013,3166402.0,Seritinga,31.0,MG,481.5625,458.9375,453.35,506.0875,570.0
3014,3166501.0,Serra Azul de Minas,31.0,MG,480.45,491.75,536.35,566.7,690.0
3015,3166709.0,Serra dos Aimorés,31.0,MG,440.28,468.20588235294116,446.7294117647059,486.52000000000004,570.5882352941177
3016,3166808.0,Serra do Salitre,31.0,MG,454.77368421052637,478.14090909090913,472.75454545454545,498.6210526315789,512.7272727272727
3017,3166907.0,Serrania,31.0,MG,428.3933333333333,471.2823529411765,443.0705882352941,466.22,489.4117647058824
3018,3166956.0,Serranópolis de Minas,31.0,MG,429.8333333333333,457.58000000000004,454.75,460.09999999999997,560.0
3019,3167004.0,Serranos,31.0,MG,415.3,352.6,448.2,399.3,0.0
3020,3167103.0,Serro,31.0,MG,478.18064516129033,505.0064516129033,486.1677419354839,514.1322580645161,560.6451612903226
3021,3167202.0,Sete Lagoas,31.0,MG,523.8776025236593,549.8449253731343,535.6310447761194,596.1717665615142,698.776119402985
3022,3167301.0,Silveirânia,31.0,MG,490.6625,527.675,496.2625,539.2125,625.0
3023,3167400.0,Silvianópolis,31.0,MG,503.4,516.6800000000001,544.8,567.46,688.0
3024,3167509.0,Simão Pereira,31.0,MG,458.85,479.85,465.9,498.625,510.0
3025,3167608.0,Simonésia,31.0,MG,462.2166666666667,507.68461538461537,473.6,524.1208333333333,583.0769230769231
3026,3167707.0,Sobrália,31.0,MG,454.55,554.25,543.15,665.0,780.0
3027,3167806.0,Soledade de Minas,31.0,MG,465.725,516.45,497.55,520.7249999999999,595.0
3028,3167905.0,Tabuleiro,31.0,MG,439.90000000000003,437.5333333333333,453.8333333333333,501.2,473.3333333333333
3029,3168002.0,Taiobeiras,31.0,MG,480.9441176470589,514.0111111111111,499.5407407407408,554.5372549019609,607.7777777777778
3030,3168051.0,Taparuba,31.0,MG,515.125,567.075,535.6,507.75,595.0
3031,3168101.0,Tapira,31.0,MG,513.2333333333333,492.5,491.3333333333333,535.5333333333333,533.3333333333334
3032,3168200.0,Tapiraí,31.0,MG,425.0,556.8,576.8,597.9,880.0
3033,3168309.0,Taquaraçu de Minas,31.0,MG,438.06666666666666,482.8,406.5666666666666,460.7333333333333,600.0
3034,3168408.0,Tarumirim,31.0,MG,441.75,461.78000000000003,431.21000000000004,489.26000000000005,546.0
3035,3168507.0,Teixeiras,31.0,MG,501.83684210526314,542.0,512.4315789473685,524.9684210526316,696.8421052631579
3036,3168606.0,Teófilo Otoni,31.0,MG,498.7726775956284,529.8853018372703,514.6125984251968,567.4497267759563,639.002624671916
3037,3168705.0,Timóteo,31.0,MG,539.7175792507204,566.049720670391,541.6418994413408,605.6567723342939,739.3854748603352
3038,3168804.0,Tiradentes,31.0,MG,498.275,555.125,466.65,547.325,670.0
3039,3168903.0,Tiros,31.0,MG,460.025,530.825,474.88750000000005,529.625,612.5
3040,3169000.0,Tocantins,31.0,MG,500.1565217391304,501.2375,504.0083333333334,535.3086956521739,720.8333333333334
3041,3169059.0,Tocos do Moji,31.0,MG,503.54999999999995,537.2875,500.66249999999997,607.7875,660.0
3042,3169109.0,Toledo,31.0,MG,456.7142857142857,505.04285714285714,440.74285714285713,566.3571428571429,565.7142857142857
3043,3169208.0,Tombos,31.0,MG,455.18,453.34,462.35,504.93999999999994,602.0
3044,3169307.0,Três Corações,31.0,MG,516.9920903954802,545.1967567567567,536.4621621621621,587.0694915254237,693.4054054054054
3045,3169356.0,Três Marias,31.0,MG,474.51914893617027,486.54,490.774,521.6659574468085,598.0
3046,3169406.0,Três Pontas,31.0,MG,491.61875000000003,515.6155737704918,502.3106557377049,541.1267857142857,637.8688524590164
3047,3169505.0,Tumiritinga,31.0,MG,491.2714285714286,520.5714285714286,497.8142857142857,499.07142857142856,591.4285714285714
3048,3169604.0,Tupaciguara,31.0,MG,462.5346153846154,478.67884615384617,465.7807692307692,492.3557692307692,589.2307692307693
3049,3169703.0,Turmalina,31.0,MG,499.2676470588235,512.6888888888889,507.9527777777778,541.035294117647,532.7777777777778
3050,3169802.0,Turvolândia,31.0,MG,433.1666666666667,450.6666666666667,488.6333333333334,524.7333333333332,533.3333333333334
3051,3169901.0,Ubá,31.0,MG,528.0099706744868,558.1875722543352,530.2638728323699,599.9982404692082,716.4161849710982
3052,3170008.0,Ubaí,31.0,MG,448.4962962962963,498.2964285714285,476.8,501.64444444444445,591.4285714285714
3053,3170057.0,Ubaporanga,31.0,MG,475.45625,481.5375,480.33125,479.15000000000003,615.0
3054,3170107.0,Uberaba,31.0,MG,519.159587628866,547.2573982125124,530.0029791459782,578.8778350515464,683.5153922542205
3055,3170206.0,Uberlândia,31.0,MG,512.574601808007,547.2628912685337,527.2584843492587,576.0121825226001,685.4200988467875
3056,3170305.0,Umburatiba,31.0,MG,473.0,469.6,427.4,440.4,550.0
3057,3170404.0,Unaí,31.0,MG,491.6455319148936,517.4860557768924,506.74701195219126,540.0008510638298,648.9243027888447
3058,3170438.0,União de Minas,31.0,MG,528.6,515.1333333333333,492.0,538.6999999999999,553.3333333333334
3059,3170479.0,Uruana de Minas,31.0,MG,423.8,461.35,497.7,417.5,430.0
3060,3170503.0,Urucânia,31.0,MG,409.93333333333334,477.0833333333333,401.06666666666666,437.59999999999997,520.0
3061,3170529.0,Urucuia,31.0,MG,397.65,481.9666666666667,489.0333333333333,509.85,433.3333333333333
3062,3170578.0,Vargem Alegre,31.0,MG,459.9166666666667,492.05384615384617,504.0846153846154,515.1999999999999,586.1538461538462
3063,3170602.0,Vargem Bonita,31.0,MG,497.05,570.1833333333333,522.9666666666667,544.1833333333333,616.6666666666666
3064,3170651.0,Vargem Grande do Rio Pardo,31.0,MG,451.95714285714286,485.11428571428576,465.3,452.2,620.0
3065,3170701.0,Varginha,31.0,MG,522.6280172413793,558.2566315789475,540.7814736842106,598.7909482758621,713.4315789473684
3066,3170750.0,Varjão de Minas,31.0,MG,445.7357142857143,422.95,452.09285714285716,514.3785714285715,504.2857142857143
3067,3170800.0,Várzea da Palma,31.0,MG,461.7655737704918,494.0123076923077,485.58,504.07213114754103,548.9230769230769
3068,3170909.0,Varzelândia,31.0,MG,458.245,474.96999999999997,450.775,490.41499999999996,540.0
3069,3171006.0,Vazante,31.0,MG,493.0015873015873,520.3303030303031,510.6212121212121,546.8079365079366,648.1818181818181
3070,3171030.0,Verdelândia,31.0,MG,444.4714285714286,428.71000000000004,427.56000000000006,471.2285714285714,320.0
3071,3171071.0,Veredinha,31.0,MG,484.975,587.275,495.65,547.375,650.0
3072,3171105.0,Veríssimo,31.0,MG,450.1,451.65,460.15,425.5,530.0
3073,3171154.0,Vermelho Novo,31.0,MG,450.7692307692308,489.2230769230769,486.7923076923077,546.3769230769232,621.5384615384615
3074,3171204.0,Vespasiano,31.0,MG,481.81609195402297,513.0952631578948,503.76421052631576,530.6224137931034,592.0
3075,3171303.0,Viçosa,31.0,MG,558.8998011928429,582.2760700389106,552.942607003891,638.9417495029821,755.7587548638132
3076,3171402.0,Vieiras,31.0,MG,450.05,426.48,483.02,527.975,488.0
3077,3171501.0,Mathias Lobato,31.0,MG,465.2,451.95,441.5,425.45,470.0
3078,3171600.0,Virgem da Lapa,31.0,MG,470.5916666666667,512.5916666666667,479.43333333333334,520.7833333333333,586.6666666666666
3079,3171709.0,Virgínia,31.0,MG,521.4,521.0333333333333,548.1,581.8,406.6666666666667
3080,3171808.0,Virginópolis,31.0,MG,449.78000000000003,551.76,523.8199999999999,529.1800000000001,616.0
3081,3171907.0,Virgolândia,31.0,MG,437.4538461538462,448.83846153846156,460.2153846153846,481.86153846153843,600.0
3082,3172004.0,Visconde do Rio Branco,31.0,MG,503.5915887850468,517.2153153153154,510.6216216216216,557.8476635514019,646.8468468468468
3083,3172103.0,Volta Grande,31.0,MG,447.225,445.775,406.025,434.925,475.0
3084,3172202.0,Wenceslau Braz,31.0,MG,461.6307692307692,502.5214285714286,475.75,504.9769230769231,560.0
3085,3200102.0,Afonso Cláudio,32.0,ES,478.4942307692308,496.22777777777776,475.93333333333334,520.8134615384615,592.2222222222222
3086,3200136.0,Águia Branca,32.0,ES,433.125,466.965,436.425,499.46999999999997,571.0
3087,3200169.0,Água Doce do Norte,32.0,ES,461.6653846153846,480.23928571428576,478.84999999999997,508.5346153846154,495.0
3088,3200201.0,Alegre,32.0,ES,502.2654028436019,524.2457943925234,499.1238317757009,539.4360189573459,642.8971962616822
3089,3200300.0,Alfredo Chaves,32.0,ES,485.8333333333333,502.1333333333333,479.93333333333334,525.6444444444444,550.0
3090,3200359.0,Alto Rio Novo,32.0,ES,440.9695652173913,467.90000000000003,464.4583333333333,496.0782608695652,527.5
3091,3200409.0,Anchieta,32.0,ES,478.2968253968254,502.38484848484853,487.34999999999997,520.2563492063492,605.7575757575758
3092,3200508.0,Apiacá,32.0,ES,449.0571428571429,488.0571428571429,438.88571428571424,451.88571428571424,554.2857142857143
3093,3200607.0,Aracruz,32.0,ES,512.0075324675324,532.6746987951807,514.5479518072289,566.3485714285714,646.9397590361446
3094,3200706.0,Atílio Vivácqua,32.0,ES,447.13571428571424,475.84333333333336,473.64666666666665,504.7142857142857,556.0
3095,3200805.0,Baixo Guandu,32.0,ES,482.77375,519.1975903614458,503.94096385542167,548.8399999999999,619.5180722891566
3096,3200904.0,Barra de São Francisco,32.0,ES,473.65882352941173,500.8320754716981,484.16886792452834,519.843137254902,545.8490566037735
3097,3201001.0,Boa Esperança,32.0,ES,474.9425,486.82790697674415,468.2604651162791,510.25249999999994,530.6976744186046
3098,3201100.0,Bom Jesus do Norte,32.0,ES,622.6,667.2,608.4,697.5,840.0
3099,3201159.0,Brejetuba,32.0,ES,475.84117647058827,503.72499999999997,486.03333333333336,512.5529411764705,600.0
3100,3201209.0,Cachoeiro de Itapemirim,32.0,ES,506.59861809045225,522.1868891537545,508.28724672228844,564.803015075377,655.9475566150179
3101,3201308.0,Cariacica,32.0,ES,481.27892518440467,507.8620315581854,496.14161735700196,531.0347734457323,586.5483234714004
3102,3201407.0,Castelo,32.0,ES,494.3395348837209,521.8977272727273,497.6670454545454,549.5360465116279,642.2727272727273
3103,3201506.0,Colatina,32.0,ES,514.2987301587302,532.1821958456973,514.7218100890208,568.87,648.6646884272997
3104,3201605.0,Conceição da Barra,32.0,ES,444.9958904109589,460.068,461.608,479.44520547945206,504.8
3105,3201704.0,Conceição do Castelo,32.0,ES,480.5,494.6829268292683,481.24146341463415,522.9975000000001,594.1463414634146
3106,3201803.0,Divino de São Lourenço,32.0,ES,444.0363636363636,476.5230769230769,459.0846153846154,471.1181818181818,487.6923076923077
3107,3201902.0,Domingos Martins,32.0,ES,490.20402298850576,508.96312849162007,489.0687150837989,524.2362068965517,655.4189944134079
3108,3202009.0,Dores do Rio Preto,32.0,ES,491.23809523809524,489.62272727272733,470.32272727272726,497.08095238095234,519.0909090909091
3109,3202108.0,Ecoporanga,32.0,ES,463.37638888888887,500.05466666666666,486.98133333333334,501.52916666666664,588.8
3110,3202207.0,Fundão,32.0,ES,468.1826086956522,491.24583333333334,487.68333333333334,514.9043478260869,563.3333333333334
3111,3202256.0,Governador Lindenberg,32.0,ES,514.8333333333334,523.4807692307693,501.0423076923077,547.4125,603.8461538461538
3112,3202306.0,Guaçuí,32.0,ES,500.1150537634408,516.4113402061856,496.5845360824742,558.1010752688172,617.9381443298969
3113,3202405.0,Guarapari,32.0,ES,513.0950338600452,541.1749460043196,527.0261339092873,567.9810383747179,640.5615550755939
3114,3202454.0,Ibatiba,32.0,ES,524.8623853211009,541.5814159292036,521.19203539823,563.4220183486239,660.70796460177
3115,3202504.0,Ibiraçu,32.0,ES,451.84444444444443,485.2368421052632,463.81052631578945,484.5888888888889,508.42105263157896
3116,3202553.0,Ibitirama,32.0,ES,472.062962962963,486.95517241379315,458.37931034482756,498.6925925925926,517.2413793103449
